bank_id,bank_name,region,bank_size,lending_style,quarter_num,year,quarter,date,total_assets,total_equity,liquid_assets,total_loans,non_performing_loans,loan_loss_provisions,current_deposits,liquidity_ratio,capital_adequacy_ratio,cash_reserve_ratio,leverage_ratio,loan_to_deposit_ratio,npl_ratio,net_income,return_on_assets,return_on_equity,net_interest_margin,operating_expenses,cost_to_income_ratio,staff_count,branches,concentration_risk,deposit_volatility,financial_health_status,consecutive_losses,risk_reasons
BANK_036,Rodriguez-Graham Rural Bank,Eastern,Small,Moderate,1,2021,Q1,2021-Q1,12.0,2.0,2.13,4.22,0.29,0.15,9.16,17.73,16.62,20.99,12.35,46.07,6.8,0.14,1.17,7.02,11.34,0.41,81.95,91.0,14.0,54.04,13.63,0,0,
BANK_036,Rodriguez-Graham Rural Bank,Eastern,Small,Moderate,2,2021,Q2,2021-Q2,11.4,1.86,2.07,3.9,0.28,0.32,9.46,18.14,16.31,19.31,7.09,41.22,7.22,0.51,4.48,27.45,9.87,0.41,53.41,97.0,13.0,54.78,18.56,0,0,
BANK_036,Rodriguez-Graham Rural Bank,Eastern,Small,Moderate,3,2021,Q3,2021-Q3,11.04,1.78,1.9,4.53,0.33,0.35,8.32,17.25,16.13,19.24,12.25,54.49,7.39,0.17,1.58,9.79,6.88,0.72,64.44,51.0,10.0,58.59,7.85,0,0,
BANK_036,Rodriguez-Graham Rural Bank,Eastern,Small,Moderate,4,2021,Q4,2021-Q4,10.87,1.72,1.96,3.82,0.28,0.3,7.89,18.08,15.86,10.17,13.65,48.37,7.42,0.56,5.19,32.71,7.95,0.51,83.03,84.0,,20.2,34.08,0,0,
BANK_036,Rodriguez-Graham Rural Bank,Eastern,Small,Moderate,5,2022,Q1,2022-Q1,10.96,1.74,2.03,4.58,0.33,0.23,9.3,18.52,15.92,12.37,5.99,49.19,7.19,0.47,4.3,26.99,6.19,0.86,74.45,83.0,5.0,18.56,19.63,0,0,
BANK_036,Rodriguez-Graham Rural Bank,Eastern,Small,Moderate,6,2022,Q2,2022-Q2,10.85,1.72,1.97,5.07,0.36,0.43,7.88,18.15,15.82,12.56,19.29,64.42,7.06,0.28,2.57,16.23,8.59,,44.03,32.0,6.0,19.77,5.56,0,0,
BANK_036,Rodriguez-Graham Rural Bank,Eastern,Small,Moderate,7,2022,Q3,2022-Q3,10.82,1.72,1.93,7.08,0.5,0.5,8.44,17.88,15.87,18.22,16.64,83.86,7.0,0.46,4.25,26.8,2.09,,34.31,49.0,7.0,15.06,19.91,0,0,
BANK_036,Rodriguez-Graham Rural Bank,Eastern,Small,Moderate,8,2022,Q4,2022-Q4,10.79,1.72,1.85,5.73,0.41,0.25,8.57,17.12,15.96,14.28,18.19,66.82,7.24,0.29,2.73,17.09,6.24,0.63,88.69,51.0,14.0,49.16,,0,0,
BANK_036,Rodriguez-Graham Rural Bank,Eastern,Small,Moderate,9,2023,Q1,2023-Q1,10.57,1.69,1.83,6.45,0.48,0.51,8.96,17.33,16.0,13.87,17.67,72.03,7.44,0.24,2.27,14.16,6.3,0.56,45.61,91.0,9.0,59.03,29.3,0,0,
BANK_036,Rodriguez-Graham Rural Bank,Eastern,Small,Moderate,10,2023,Q2,2023-Q2,11.36,1.82,1.87,7.6,0.55,0.48,8.56,16.49,16.01,17.41,12.57,88.79,7.21,0.39,3.4,21.23,5.06,0.87,68.26,52.0,10.0,49.56,33.82,0,0,
BANK_036,Rodriguez-Graham Rural Bank,Eastern,Small,Moderate,11,2023,Q3,2023-Q3,10.81,1.73,1.77,5.98,0.44,0.37,9.02,16.34,16.01,24.55,11.61,66.34,7.39,0.11,1.04,6.5,10.99,0.83,,21.0,4.0,44.42,5.76,0,0,
BANK_036,Rodriguez-Graham Rural Bank,Eastern,Small,Moderate,12,2023,Q4,2023-Q4,12.41,2.0,2.03,4.75,0.35,0.27,9.62,16.39,16.14,23.37,5.51,49.37,7.34,0.74,6.0,37.16,11.87,0.92,55.65,74.0,7.0,44.18,14.28,0,0,
BANK_037,Smith-Bowen Rural Bank,Ashanti,Medium,Conservative,1,2021,Q1,2021-Q1,140.93,27.51,41.44,82.57,1.94,0.98,98.9,29.41,19.52,9.07,5.37,83.49,2.35,7.88,5.59,28.65,6.16,7.47,52.74,175.0,30.0,44.17,27.45,0,0,
BANK_037,Smith-Bowen Rural Bank,Ashanti,Medium,Conservative,2,2021,Q2,2021-Q2,134.08,26.35,40.1,73.45,1.77,1.93,108.28,29.91,19.65,9.09,14.57,67.83,2.4,1.58,1.17,5.98,4.59,10.06,83.54,186.0,27.0,47.7,33.28,0,0,
BANK_037,Smith-Bowen Rural Bank,Ashanti,Medium,Conservative,3,2021,Q3,2021-Q3,136.5,27.12,40.25,56.42,1.34,1.43,109.01,29.49,19.87,16.67,14.99,51.76,2.38,8.08,5.92,29.8,4.82,7.38,59.12,74.0,18.0,27.94,9.81,0,0,
BANK_037,Smith-Bowen Rural Bank,Ashanti,Medium,Conservative,4,2021,Q4,2021-Q4,134.69,26.56,41.8,44.51,1.05,1.22,106.75,31.04,19.72,20.03,16.01,41.69,2.37,6.33,4.7,23.84,3.97,9.28,84.09,122.0,11.0,32.33,27.19,0,0,
BANK_037,Smith-Bowen Rural Bank,Ashanti,Medium,Conservative,5,2022,Q1,2022-Q1,147.46,28.92,43.67,91.77,2.21,1.22,108.82,29.62,19.61,8.45,6.7,84.33,2.41,3.39,2.3,11.73,7.38,11.12,85.02,148.0,6.0,39.09,26.14,0,0,
BANK_037,Smith-Bowen Rural Bank,Ashanti,Medium,Conservative,6,2022,Q2,2022-Q2,158.29,30.94,49.57,98.22,2.24,1.38,119.14,31.32,19.55,15.41,9.18,82.44,2.28,4.85,3.07,15.69,2.16,5.68,42.02,72.0,16.0,,20.28,0,0,
BANK_037,Smith-Bowen Rural Bank,Ashanti,Medium,Conservative,7,2022,Q3,2022-Q3,146.52,29.02,45.52,46.87,1.06,1.1,113.56,31.07,19.8,16.38,9.85,41.27,2.26,3.99,2.73,13.77,3.47,8.44,78.93,106.0,12.0,38.49,9.66,0,0,
BANK_037,Smith-Bowen Rural Bank,Ashanti,Medium,Conservative,8,2022,Q4,2022-Q4,148.62,29.91,45.04,49.51,1.15,1.18,117.87,30.3,20.12,13.34,6.31,42.01,2.31,5.05,3.4,16.9,4.37,9.12,49.6,243.0,27.0,21.15,17.5,0,0,
BANK_037,Smith-Bowen Rural Bank,Ashanti,Medium,Conservative,9,2023,Q1,2023-Q1,156.8,30.83,49.13,80.17,1.89,1.35,111.21,31.33,19.66,12.97,17.63,72.09,2.35,7.81,4.98,25.32,9.83,7.47,49.43,161.0,5.0,18.72,8.79,0,0,
BANK_037,Smith-Bowen Rural Bank,Ashanti,Medium,Conservative,10,2023,Q2,2023-Q2,166.16,32.22,57.97,89.43,2.05,1.23,117.84,34.89,19.39,23.64,19.88,75.89,2.3,5.18,3.12,16.08,11.95,8.47,69.52,70.0,19.0,25.74,30.07,0,0,
BANK_037,Smith-Bowen Rural Bank,Ashanti,Medium,Conservative,11,2023,Q3,2023-Q3,174.24,33.96,59.93,109.15,2.62,2.48,127.21,34.4,19.49,20.18,15.85,85.8,2.4,3.68,2.11,10.83,2.98,13.21,66.41,80.0,30.0,56.17,10.09,0,0,
BANK_037,Smith-Bowen Rural Bank,Ashanti,Medium,Conservative,12,2023,Q4,2023-Q4,157.86,30.97,53.51,52.31,1.24,0.96,120.66,33.89,19.62,10.97,5.11,43.35,2.37,8.29,5.25,26.77,4.98,9.46,62.68,60.0,35.0,38.73,14.75,0,0,
BANK_038,"Baker, Mason and White Rural Bank",Eastern,Small,Moderate,1,2021,Q1,2021-Q1,12.12,1.87,2.09,5.67,0.76,0.75,9.45,17.23,15.45,10.51,5.31,60.0,13.46,0.39,3.18,20.62,3.96,0.38,82.33,21.0,12.0,21.48,34.24,0,0,
BANK_038,"Baker, Mason and White Rural Bank",Eastern,Small,Moderate,2,2021,Q2,2021-Q2,12.91,2.01,2.35,9.32,1.28,1.29,10.66,18.2,15.55,8.1,6.66,87.42,13.74,0.51,3.95,25.42,10.47,0.62,37.04,53.0,11.0,19.83,11.18,0,0,
BANK_038,"Baker, Mason and White Rural Bank",Eastern,Small,Moderate,3,2021,Q3,2021-Q3,12.91,2.0,2.27,7.58,1.06,1.13,9.75,17.6,15.48,12.52,5.94,77.76,13.98,0.27,2.08,13.45,10.25,1.02,66.2,,7.0,22.66,27.86,0,0,
BANK_038,"Baker, Mason and White Rural Bank",Eastern,Small,Moderate,4,2021,Q4,2021-Q4,13.92,2.16,2.43,7.23,1.02,0.65,10.19,17.46,15.53,18.85,5.4,70.91,14.11,0.57,4.13,26.59,11.54,0.96,82.24,62.0,4.0,,21.48,0,0,
BANK_038,"Baker, Mason and White Rural Bank",Eastern,Small,Moderate,5,2022,Q1,2022-Q1,14.79,2.33,2.68,5.86,0.85,0.83,10.73,18.14,15.78,14.33,10.91,54.59,14.51,0.33,2.25,14.27,9.6,1.02,59.62,68.0,6.0,46.59,30.07,0,0,
BANK_038,"Baker, Mason and White Rural Bank",Eastern,Small,Moderate,6,2022,Q2,2022-Q2,15.48,2.49,2.91,9.35,1.41,0.8,12.42,18.78,16.09,24.18,11.88,75.33,15.03,0.75,4.84,30.07,5.74,0.9,33.08,23.0,5.0,46.04,30.56,1,0,High NPL; 
BANK_038,"Baker, Mason and White Rural Bank",Eastern,Small,Moderate,7,2022,Q3,2022-Q3,16.76,2.76,3.09,5.88,0.93,1.06,12.03,18.45,16.49,9.53,11.03,48.89,15.76,0.8,4.78,29.01,8.17,1.0,49.02,74.0,12.0,20.08,21.01,1,0,High NPL; 
BANK_038,"Baker, Mason and White Rural Bank",Eastern,Small,Moderate,8,2022,Q4,2022-Q4,17.29,2.85,3.06,5.72,0.92,0.82,12.21,17.68,16.5,8.37,10.52,46.88,16.0,0.63,3.64,22.06,5.92,1.02,75.66,70.0,14.0,21.22,17.89,1,0,High NPL; 
BANK_038,"Baker, Mason and White Rural Bank",Eastern,Small,Moderate,9,2023,Q1,2023-Q1,16.03,2.6,2.83,8.34,1.35,1.55,12.46,17.65,16.23,13.23,14.96,66.94,16.15,0.24,1.48,9.13,10.4,1.28,49.02,48.0,14.0,,13.87,1,0,High NPL; 
BANK_038,"Baker, Mason and White Rural Bank",Eastern,Small,Moderate,10,2023,Q2,2023-Q2,17.22,2.8,3.02,11.28,1.83,1.27,13.96,17.55,16.25,23.82,17.18,80.8,16.18,0.46,2.7,16.59,10.58,0.75,63.44,28.0,10.0,,26.55,1,0,High NPL; 
BANK_038,"Baker, Mason and White Rural Bank",Eastern,Small,Moderate,11,2023,Q3,2023-Q3,16.73,2.72,2.99,10.7,1.78,1.44,13.58,17.87,16.26,20.47,19.0,78.8,16.62,0.68,4.08,25.09,10.54,1.17,32.69,50.0,2.0,19.59,23.04,1,0,High NPL; 
BANK_038,"Baker, Mason and White Rural Bank",Eastern,Small,Moderate,12,2023,Q4,2023-Q4,17.46,2.84,3.11,9.77,1.61,0.94,14.24,17.81,16.24,11.2,17.21,68.58,16.46,0.47,2.71,16.7,11.31,1.22,58.13,59.0,5.0,46.7,29.08,1,0,High NPL; 
BANK_039,Harrell LLC Rural Bank,Ashanti,Small,Moderate,1,2021,Q1,2021-Q1,15.75,1.4,3.15,8.5,0.91,0.81,11.98,20.01,8.92,14.76,14.36,70.94,10.73,0.49,3.12,35.03,10.8,1.23,88.05,77.0,9.0,46.02,,1,0,Low Capital; 
BANK_039,Harrell LLC Rural Bank,Ashanti,Small,Moderate,2,2021,Q2,2021-Q2,16.02,1.41,3.23,9.14,1.02,0.85,11.82,20.16,8.77,21.49,15.34,77.36,11.15,0.44,2.77,31.6,11.39,,68.74,22.0,4.0,43.48,17.6,1,0,Low Capital; 
BANK_039,Harrell LLC Rural Bank,Ashanti,Small,Moderate,3,2021,Q3,2021-Q3,15.39,1.35,3.13,9.32,1.08,1.02,11.2,20.31,8.77,13.28,17.51,83.15,11.58,0.66,4.27,48.65,4.1,0.71,45.6,64.0,3.0,57.0,15.01,1,0,Low Capital; 
BANK_039,Harrell LLC Rural Bank,Ashanti,Small,Moderate,4,2021,Q4,2021-Q4,15.9,1.37,3.18,8.3,0.95,0.77,11.96,20.02,8.64,8.51,9.15,69.42,11.46,0.76,4.77,55.2,8.22,0.96,65.49,67.0,14.0,15.39,6.43,1,0,Low Capital; 
BANK_039,Harrell LLC Rural Bank,Ashanti,Small,Moderate,5,2022,Q1,2022-Q1,15.8,1.36,3.28,9.35,1.08,0.96,12.15,20.76,8.6,22.33,7.72,76.96,11.51,0.53,3.35,38.99,4.06,1.13,64.96,32.0,8.0,33.59,31.31,1,0,Low Capital; 
BANK_039,Harrell LLC Rural Bank,Ashanti,Small,Moderate,6,2022,Q2,2022-Q2,15.56,1.34,3.26,10.25,1.1,0.98,13.05,20.93,8.63,21.54,7.43,78.54,10.73,0.12,0.78,9.06,8.31,0.93,50.68,56.0,5.0,50.54,24.04,1,0,Low Capital; 
BANK_039,Harrell LLC Rural Bank,Ashanti,Small,Moderate,7,2022,Q3,2022-Q3,13.72,1.19,2.88,8.98,1.05,0.85,10.53,20.95,8.69,12.35,9.37,85.25,11.66,0.22,1.59,18.25,2.99,0.93,44.53,24.0,12.0,21.93,23.75,1,0,Low Capital; 
BANK_039,Harrell LLC Rural Bank,Ashanti,Small,Moderate,8,2022,Q4,2022-Q4,12.64,1.09,2.61,4.26,0.5,0.33,10.44,20.62,8.66,15.62,11.22,40.81,11.79,0.25,2.0,23.1,4.69,0.72,84.12,52.0,11.0,54.45,11.49,1,0,Low Capital; 
BANK_039,Harrell LLC Rural Bank,Ashanti,Small,Moderate,9,2023,Q1,2023-Q1,13.28,1.16,2.68,9.27,1.12,0.9,9.82,20.16,8.72,13.62,10.35,94.42,12.04,0.24,1.83,21.0,9.65,0.92,,96.0,6.0,24.88,25.32,1,0,Low Capital; 
BANK_039,Harrell LLC Rural Bank,Ashanti,Small,Moderate,10,2023,Q2,2023-Q2,13.52,1.19,2.83,9.68,1.12,1.34,11.45,20.91,8.78,23.19,6.15,84.58,11.56,0.46,3.43,39.11,10.25,0.96,,87.0,10.0,42.42,19.02,1,0,Low Capital; 
BANK_039,Harrell LLC Rural Bank,Ashanti,Small,Moderate,11,2023,Q3,2023-Q3,14.61,1.29,3.0,7.55,0.91,0.86,11.49,20.51,8.83,8.3,19.54,65.7,12.07,0.53,3.65,41.31,2.88,,81.43,40.0,,17.88,10.39,1,0,Low Capital; 
BANK_039,Harrell LLC Rural Bank,Ashanti,Small,Moderate,12,2023,Q4,2023-Q4,14.73,1.32,2.93,6.74,0.84,0.75,10.9,19.87,8.97,23.37,18.21,61.85,12.51,0.58,3.97,44.24,6.93,1.02,91.59,48.0,5.0,42.73,19.97,1,0,Low Capital; 
BANK_040,"Romero, Gonzalez and Brooks Rural Bank",Ashanti,Small,Conservative,1,2021,Q1,2021-Q1,49.51,9.0,14.12,38.37,0.55,0.62,40.92,28.52,18.17,14.41,6.11,93.76,1.43,2.75,5.56,30.61,7.3,1.83,53.99,77.0,4.0,41.56,25.86,0,0,
BANK_040,"Romero, Gonzalez and Brooks Rural Bank",Ashanti,Small,Conservative,2,2021,Q2,2021-Q2,53.01,9.53,14.4,26.49,0.39,0.43,40.15,27.16,17.98,13.52,18.26,65.97,1.46,1.59,3.0,16.7,6.07,,44.85,85.0,5.0,46.74,20.4,0,0,
BANK_040,"Romero, Gonzalez and Brooks Rural Bank",Ashanti,Small,Conservative,3,2021,Q3,2021-Q3,49.6,8.95,13.54,17.92,0.28,0.15,35.57,27.3,18.04,9.18,16.03,50.37,1.54,2.51,5.05,28.0,10.09,2.1,69.99,55.0,10.0,53.83,7.4,0,0,
BANK_040,"Romero, Gonzalez and Brooks Rural Bank",Ashanti,Small,Conservative,4,2021,Q4,2021-Q4,51.19,9.38,14.66,32.6,0.51,0.27,42.92,28.64,18.32,22.94,13.46,75.97,1.56,2.57,5.03,27.45,8.65,2.4,34.58,66.0,11.0,19.24,24.01,0,0,
BANK_040,"Romero, Gonzalez and Brooks Rural Bank",Ashanti,Small,Conservative,5,2022,Q1,2022-Q1,54.5,9.91,15.41,19.99,0.31,0.33,42.45,28.27,18.18,8.19,13.09,47.1,1.53,1.4,2.56,14.09,2.13,1.9,49.31,24.0,9.0,18.91,26.05,0,0,
BANK_040,"Romero, Gonzalez and Brooks Rural Bank",Ashanti,Small,Conservative,6,2022,Q2,2022-Q2,62.31,11.29,17.42,37.01,0.55,0.42,44.94,27.96,18.12,24.73,14.62,82.36,1.48,0.6,0.96,5.3,11.99,3.81,66.32,24.0,5.0,56.61,,0,0,
BANK_040,"Romero, Gonzalez and Brooks Rural Bank",Ashanti,Small,Conservative,7,2022,Q3,2022-Q3,63.83,11.38,17.28,22.62,0.33,0.33,46.1,27.07,17.83,9.18,15.45,49.05,1.44,3.76,5.9,33.06,2.14,3.83,66.57,30.0,3.0,50.67,31.63,0,0,
BANK_040,"Romero, Gonzalez and Brooks Rural Bank",Ashanti,Small,Conservative,8,2022,Q4,2022-Q4,59.89,10.5,16.37,21.1,0.31,0.37,47.97,27.34,17.52,9.29,10.32,43.99,1.47,2.64,4.42,25.2,6.48,3.13,59.75,40.0,,47.47,13.47,0,0,
BANK_040,"Romero, Gonzalez and Brooks Rural Bank",Ashanti,Small,Conservative,9,2023,Q1,2023-Q1,59.65,10.55,15.49,20.18,0.3,0.29,43.26,25.97,17.68,14.74,15.88,46.65,1.5,0.82,1.38,7.81,5.74,3.84,73.61,32.0,2.0,48.88,8.19,0,0,
BANK_040,"Romero, Gonzalez and Brooks Rural Bank",Ashanti,Small,Conservative,10,2023,Q2,2023-Q2,63.46,10.9,16.49,28.81,0.43,0.39,51.19,25.98,17.18,17.93,14.56,56.28,1.49,1.25,1.97,11.45,2.74,3.38,70.01,27.0,14.0,59.12,21.36,0,0,
BANK_040,"Romero, Gonzalez and Brooks Rural Bank",Ashanti,Small,Conservative,11,2023,Q3,2023-Q3,62.62,10.77,16.56,22.32,0.33,0.22,46.7,26.44,17.2,18.92,19.38,47.81,1.48,1.49,2.37,13.8,4.17,2.67,61.89,97.0,12.0,27.81,15.9,0,0,
BANK_040,"Romero, Gonzalez and Brooks Rural Bank",Ashanti,Small,Conservative,12,2023,Q4,2023-Q4,64.51,11.09,16.64,31.15,0.46,0.24,52.21,25.79,17.19,18.27,7.59,59.66,1.47,2.82,4.37,25.39,8.03,2.17,34.5,36.0,5.0,50.39,9.78,0,0,
BANK_041,Ryan PLC Rural Bank,Western,Large,Conservative,1,2021,Q1,2021-Q1,226.46,37.74,64.42,120.92,0.95,0.94,186.61,28.45,16.67,13.27,11.25,64.8,0.78,12.96,5.72,34.32,4.48,14.07,47.88,302.0,61.0,54.68,30.16,0,0,
BANK_041,Ryan PLC Rural Bank,Western,Large,Conservative,2,2021,Q2,2021-Q2,214.17,35.88,60.58,118.77,0.95,0.8,150.26,28.28,16.75,13.29,14.92,79.04,0.8,11.46,5.35,31.95,3.56,8.64,74.68,240.0,56.0,22.1,12.57,0,0,
BANK_041,Ryan PLC Rural Bank,Western,Large,Conservative,3,2021,Q3,2021-Q3,194.31,32.22,53.24,71.83,0.59,0.48,148.29,27.4,16.58,21.04,5.21,48.44,0.82,8.45,4.35,26.23,6.46,8.01,77.25,383.0,19.0,56.16,6.93,0,0,
BANK_041,Ryan PLC Rural Bank,Western,Large,Conservative,4,2021,Q4,2021-Q4,199.53,33.38,53.99,81.08,0.68,0.35,154.34,27.06,16.73,12.15,16.82,52.53,0.84,3.49,1.75,10.46,10.59,10.65,56.27,279.0,73.0,53.26,26.19,0,0,
BANK_041,Ryan PLC Rural Bank,Western,Large,Conservative,5,2022,Q1,2022-Q1,197.36,32.85,53.48,92.63,0.79,0.61,146.41,27.1,16.64,17.56,18.82,63.27,0.85,9.85,4.99,29.98,6.27,8.23,94.64,482.0,64.0,45.98,13.85,0,0,
BANK_041,Ryan PLC Rural Bank,Western,Large,Conservative,6,2022,Q2,2022-Q2,215.91,36.08,61.07,154.46,1.28,0.81,170.67,28.28,16.71,19.35,17.01,90.5,0.83,2.79,1.29,7.73,7.08,8.23,57.06,433.0,74.0,29.31,20.96,0,0,
BANK_041,Ryan PLC Rural Bank,Western,Large,Conservative,7,2022,Q3,2022-Q3,224.28,37.48,62.72,147.49,1.26,1.44,188.01,27.97,16.71,23.82,12.18,78.45,0.85,5.32,2.37,14.19,6.0,16.49,53.35,340.0,17.0,17.53,17.36,0,0,
BANK_041,Ryan PLC Rural Bank,Western,Large,Conservative,8,2022,Q4,2022-Q4,187.98,31.84,54.11,103.12,0.9,0.72,150.92,28.79,16.94,10.39,13.67,68.33,0.88,7.03,3.74,22.08,7.87,10.12,51.17,388.0,,56.15,5.62,0,0,
BANK_041,Ryan PLC Rural Bank,Western,Large,Conservative,9,2023,Q1,2023-Q1,186.3,31.73,52.69,70.71,0.63,0.6,130.69,28.28,17.03,13.42,11.19,54.1,0.89,9.1,4.88,28.68,4.07,13.97,63.99,145.0,36.0,24.3,10.99,0,0,
BANK_041,Ryan PLC Rural Bank,Western,Large,Conservative,10,2023,Q2,2023-Q2,232.0,39.54,68.01,132.54,1.09,0.71,196.02,29.32,17.04,19.01,18.67,67.62,0.82,6.64,2.86,16.78,3.47,12.52,31.13,393.0,14.0,43.31,,0,0,
BANK_041,Ryan PLC Rural Bank,Western,Large,Conservative,11,2023,Q3,2023-Q3,233.12,39.28,63.96,91.76,0.77,0.7,168.88,27.44,16.85,10.22,16.69,54.33,0.84,7.74,3.32,19.7,4.68,16.81,50.38,435.0,37.0,47.7,,0,0,
BANK_041,Ryan PLC Rural Bank,Western,Large,Conservative,12,2023,Q4,2023-Q4,212.96,36.46,57.91,103.75,0.91,0.88,163.69,27.19,17.12,13.94,16.52,63.39,0.88,9.42,4.42,25.82,8.42,16.3,84.69,358.0,32.0,50.08,22.26,0,0,
BANK_042,George Group Rural Bank,Central,Medium,Moderate,1,2021,Q1,2021-Q1,197.79,26.59,58.38,69.03,9.85,4.94,157.44,29.52,13.45,19.17,6.19,43.84,14.27,9.07,4.58,34.09,5.55,14.05,32.91,201.0,13.0,36.46,29.68,0,0,
BANK_042,George Group Rural Bank,Central,Medium,Moderate,2,2021,Q2,2021-Q2,193.59,25.88,56.78,104.32,14.7,16.67,150.45,29.33,13.37,8.7,15.22,69.34,14.09,5.98,3.09,23.1,2.52,6.73,72.83,179.0,6.0,,7.36,0,0,
BANK_042,George Group Rural Bank,Central,Medium,Moderate,3,2021,Q3,2021-Q3,199.84,27.11,57.71,107.78,15.09,10.05,161.23,28.88,13.57,21.19,5.57,66.85,14.0,11.61,5.81,42.83,6.66,9.05,57.9,110.0,,41.72,5.47,0,0,
BANK_042,George Group Rural Bank,Central,Medium,Moderate,4,2021,Q4,2021-Q4,205.93,27.6,59.75,68.3,9.82,5.06,153.22,29.02,13.4,16.53,5.48,44.58,14.38,4.87,2.36,17.63,8.49,13.61,86.09,145.0,37.0,59.1,31.47,0,0,
BANK_042,George Group Rural Bank,Central,Medium,Moderate,5,2022,Q1,2022-Q1,196.42,26.68,60.12,58.9,8.52,9.72,144.83,30.61,13.59,8.85,10.47,40.67,14.46,3.24,1.65,12.13,9.89,9.41,37.69,249.0,30.0,33.39,29.7,0,0,
BANK_042,George Group Rural Bank,Central,Medium,Moderate,6,2022,Q2,2022-Q2,238.0,32.56,77.9,84.34,11.42,11.59,188.84,32.73,13.68,22.25,17.23,44.66,13.54,12.86,5.4,39.49,10.69,12.89,51.84,80.0,18.0,31.49,21.79,0,0,
BANK_042,George Group Rural Bank,Central,Medium,Moderate,7,2022,Q3,2022-Q3,259.21,35.93,87.17,80.72,10.68,10.67,192.65,33.63,13.86,17.86,10.03,41.9,13.23,4.51,1.74,12.54,4.62,14.21,57.19,205.0,28.0,40.86,29.67,0,0,
BANK_042,George Group Rural Bank,Central,Medium,Moderate,8,2022,Q4,2022-Q4,256.34,35.55,83.27,153.53,20.65,18.31,193.66,32.49,13.87,11.66,8.26,79.28,13.45,5.25,2.05,14.76,11.91,17.97,78.64,208.0,36.0,40.8,,0,0,
BANK_042,George Group Rural Bank,Central,Medium,Moderate,9,2023,Q1,2023-Q1,278.44,38.86,93.22,140.07,18.43,21.64,212.08,33.48,13.96,23.47,11.21,66.05,13.16,11.13,4.0,28.63,7.8,13.51,31.19,75.0,29.0,36.22,9.5,0,0,
BANK_042,George Group Rural Bank,Central,Medium,Moderate,10,2023,Q2,2023-Q2,295.05,41.09,99.91,144.96,20.0,13.28,207.44,33.86,13.93,17.84,9.57,69.88,13.8,12.28,4.16,29.89,8.87,20.31,50.24,163.0,36.0,55.42,33.58,0,0,
BANK_042,George Group Rural Bank,Central,Medium,Moderate,11,2023,Q3,2023-Q3,314.66,43.61,107.9,115.45,15.83,8.8,259.15,34.29,13.86,22.23,14.3,44.55,13.71,4.29,1.36,9.83,2.91,16.16,38.76,232.0,20.0,40.61,32.84,0,0,
BANK_042,George Group Rural Bank,Central,Medium,Moderate,12,2023,Q4,2023-Q4,288.01,40.1,100.73,138.6,19.4,20.45,215.36,34.98,13.92,24.62,16.96,64.36,13.99,13.99,4.86,34.89,9.7,20.99,,122.0,,41.99,10.33,0,0,
BANK_043,Rodriguez LLC Rural Bank,Central,Small,Moderate,1,2021,Q1,2021-Q1,18.67,2.88,4.56,13.44,1.61,1.76,15.68,24.4,15.41,14.63,13.52,85.74,12.0,0.54,2.9,18.8,8.16,0.68,67.67,73.0,7.0,57.89,23.25,0,0,
BANK_043,Rodriguez LLC Rural Bank,Central,Small,Moderate,2,2021,Q2,2021-Q2,18.93,2.87,4.63,7.79,0.95,0.8,13.47,24.48,15.18,23.4,15.13,57.8,12.21,0.97,5.12,33.71,3.47,1.24,58.31,40.0,10.0,48.42,10.4,0,0,
BANK_043,Rodriguez LLC Rural Bank,Central,Small,Moderate,3,2021,Q3,2021-Q3,19.27,2.93,4.68,9.31,1.14,1.18,16.2,24.29,15.23,19.96,19.0,57.44,12.21,0.76,3.95,25.95,6.9,0.61,,53.0,,34.32,33.98,0,0,
BANK_043,Rodriguez LLC Rural Bank,Central,Small,Moderate,4,2021,Q4,2021-Q4,20.46,3.13,4.68,10.42,1.31,0.84,14.36,22.87,15.32,12.59,19.05,72.54,12.6,0.72,3.52,22.98,11.76,1.24,90.85,,4.0,29.0,28.1,0,0,
BANK_043,Rodriguez LLC Rural Bank,Central,Small,Moderate,5,2022,Q1,2022-Q1,21.51,3.33,5.3,6.51,0.8,0.47,16.02,24.62,15.49,14.25,19.9,40.64,12.34,0.22,1.01,6.51,8.43,,87.52,75.0,8.0,38.04,9.11,0,0,
BANK_043,Rodriguez LLC Rural Bank,Central,Small,Moderate,6,2022,Q2,2022-Q2,23.79,3.67,6.17,16.77,1.91,1.77,18.57,25.92,15.41,19.95,17.32,90.31,11.39,0.7,2.93,19.01,4.43,1.76,78.29,91.0,12.0,59.57,10.77,0,0,
BANK_043,Rodriguez LLC Rural Bank,Central,Small,Moderate,7,2022,Q3,2022-Q3,24.62,3.77,6.53,13.46,1.47,1.67,19.57,26.53,15.31,8.36,6.94,68.77,10.93,0.65,2.63,17.18,9.19,1.68,57.05,21.0,10.0,17.84,8.24,0,0,
BANK_043,Rodriguez LLC Rural Bank,Central,Small,Moderate,8,2022,Q4,2022-Q4,22.08,3.42,5.84,12.49,1.41,0.97,18.7,26.45,15.47,13.14,10.22,66.77,11.27,0.53,2.4,15.51,7.32,1.33,61.77,52.0,4.0,36.71,15.23,0,0,
BANK_043,Rodriguez LLC Rural Bank,Central,Small,Moderate,9,2023,Q1,2023-Q1,25.7,3.99,7.03,13.17,1.42,1.37,20.13,27.36,15.54,20.7,14.5,65.44,10.76,1.4,5.43,34.97,11.58,0.78,94.37,74.0,10.0,15.68,30.84,0,0,
