bank_id,bank_name,region,bank_size,year,quarter,quarter_num,date,total_assets,liquidity_ratio,capital_adequacy_ratio,npl_ratio,return_on_equity,loan_to_deposit_ratio,financial_health_status,status_label
BANK_078,Yu Inc Rural Bank,Eastern,Small,2021,Q4,4,2021-Q4,9.01,34.78,15.35,1.66,26.63,80.23,0,Healthy
BANK_078,Yu Inc Rural Bank,Eastern,Small,2022,Q1,5,2022-Q1,8.69,34.91,15.39,1.65,18.49,44.89,0,Healthy
BANK_078,Yu Inc Rural Bank,Eastern,Small,2022,Q2,6,2022-Q2,9.11,35.83,15.59,1.64,7.41,78.75,0,Healthy
BANK_078,Yu Inc Rural Bank,Eastern,Small,2022,Q3,7,2022-Q3,9.2,36.2,15.46,1.6,30.17,80.03,0,Healthy
BANK_078,Yu Inc Rural Bank,Eastern,Small,2022,Q4,8,2022-Q4,8.85,35.04,15.64,1.69,12.49,86.23,0,Healthy
BANK_078,Yu Inc Rural Bank,Eastern,Small,2023,Q1,9,2023-Q1,9.83,34.79,15.81,1.7,13.29,80.4,0,Healthy
BANK_078,Yu Inc Rural Bank,Eastern,Small,2023,Q2,10,2023-Q2,10.35,34.16,15.82,1.77,10.09,64.47,0,Healthy
BANK_078,Yu Inc Rural Bank,Eastern,Small,2023,Q3,11,2023-Q3,9.97,34.87,15.61,1.77,14.18,42.53,0,Healthy
BANK_078,Yu Inc Rural Bank,Eastern,Small,2023,Q4,12,2023-Q4,10.1,35.82,15.57,1.82,27.43,88.3,0,Healthy
BANK_079,Jones Inc Rural Bank,Bono,Small,2021,Q1,1,2021-Q1,26.31,15.19,13.56,24.15,11.23,88.68,1,High-Risk
BANK_079,Jones Inc Rural Bank,Bono,Small,2021,Q2,2,2021-Q2,26.29,15.14,13.84,24.53,27.33,68.36,1,High-Risk
BANK_079,Jones Inc Rural Bank,Bono,Small,2021,Q3,3,2021-Q3,24.31,15.74,13.76,24.6,25.17,88.44,1,High-Risk
BANK_079,Jones Inc Rural Bank,Bono,Small,2021,Q4,4,2021-Q4,22.4,16.23,13.61,25.15,13.72,78.99,1,High-Risk
BANK_079,Jones Inc Rural Bank,Bono,Small,2022,Q1,5,2022-Q1,21.78,16.68,13.46,25.58,27.41,62.25,1,High-Risk
BANK_079,Jones Inc Rural Bank,Bono,Small,2022,Q2,6,2022-Q2,24.63,15.94,13.31,25.86,31.46,70.57,1,High-Risk
BANK_079,Jones Inc Rural Bank,Bono,Small,2022,Q3,7,2022-Q3,25.17,15.89,13.11,25.85,41.57,50.87,1,High-Risk
BANK_079,Jones Inc Rural Bank,Bono,Small,2022,Q4,8,2022-Q4,22.43,15.71,13.14,26.91,24.84,76.93,1,High-Risk
BANK_079,Jones Inc Rural Bank,Bono,Small,2023,Q1,9,2023-Q1,22.08,15.33,13.2,27.92,41.5,92.39,1,High-Risk
BANK_079,Jones Inc Rural Bank,Bono,Small,2023,Q2,10,2023-Q2,22.37,14.56,13.13,28.15,15.77,88.3,1,High-Risk
BANK_079,Jones Inc Rural Bank,Bono,Small,2023,Q3,11,2023-Q3,23.69,15.29,13.17,27.67,6.76,75.18,1,High-Risk
BANK_079,Jones Inc Rural Bank,Bono,Small,2023,Q4,12,2023-Q4,25.61,15.74,13.14,26.61,27.94,57.83,1,High-Risk
BANK_080,"Hensley, Powell and David Rural Bank",Greater Accra,Small,2021,Q1,1,2021-Q1,44.69,17.38,9.94,14.47,24.29,61.87,1,High-Risk
BANK_080,"Hensley, Powell and David Rural Bank",Greater Accra,Small,2021,Q2,2,2021-Q2,45.7,17.38,9.99,14.52,50.66,57.83,1,High-Risk
BANK_080,"Hensley, Powell and David Rural Bank",Greater Accra,Small,2021,Q3,3,2021-Q3,44.53,17.42,10.02,14.87,59.12,50.0,1,High-Risk
BANK_080,"Hensley, Powell and David Rural Bank",Greater Accra,Small,2021,Q4,4,2021-Q4,45.12,16.87,10.0,14.93,33.35,57.49,1,High-Risk
BANK_080,"Hensley, Powell and David Rural Bank",Greater Accra,Small,2022,Q1,5,2022-Q1,43.97,17.17,10.14,14.77,41.48,48.63,1,High-Risk
BANK_080,"Hensley, Powell and David Rural Bank",Greater Accra,Small,2022,Q2,6,2022-Q2,48.19,17.26,9.97,14.95,39.83,78.78,1,High-Risk
BANK_080,"Hensley, Powell and David Rural Bank",Greater Accra,Small,2022,Q3,7,2022-Q3,46.63,17.45,9.93,16.02,25.01,67.2,1,High-Risk
BANK_080,"Hensley, Powell and David Rural Bank",Greater Accra,Small,2022,Q4,8,2022-Q4,46.59,16.02,10.01,17.51,54.26,76.64,1,High-Risk
BANK_080,"Hensley, Powell and David Rural Bank",Greater Accra,Small,2023,Q1,9,2023-Q1,48.77,16.02,9.99,17.21,11.98,90.12,1,High-Risk
BANK_080,"Hensley, Powell and David Rural Bank",Greater Accra,Small,2023,Q2,10,2023-Q2,49.3,16.74,10.03,17.22,15.93,83.67,1,High-Risk
BANK_080,"Hensley, Powell and David Rural Bank",Greater Accra,Small,2023,Q3,11,2023-Q3,54.1,16.75,10.01,17.37,30.05,82.24,1,High-Risk
BANK_080,"Hensley, Powell and David Rural Bank",Greater Accra,Small,2023,Q4,12,2023-Q4,56.88,16.8,9.81,17.69,50.77,50.63,1,High-Risk
BANK_081,"Sanchez, Wheeler and Harvey Rural Bank",Eastern,Small,2021,Q1,1,2021-Q1,13.77,23.72,21.44,11.77,5.89,72.22,0,Healthy
BANK_081,"Sanchez, Wheeler and Harvey Rural Bank",Eastern,Small,2021,Q2,2,2021-Q2,15.27,23.43,21.42,12.21,26.27,79.06,0,Healthy
BANK_081,"Sanchez, Wheeler and Harvey Rural Bank",Eastern,Small,2021,Q3,3,2021-Q3,15.06,21.92,21.37,12.82,14.86,93.01,0,Healthy
BANK_081,"Sanchez, Wheeler and Harvey Rural Bank",Eastern,Small,2021,Q4,4,2021-Q4,15.8,21.33,21.24,12.72,15.0,72.96,0,Healthy
BANK_081,"Sanchez, Wheeler and Harvey Rural Bank",Eastern,Small,2022,Q1,5,2022-Q1,15.94,22.0,21.03,12.7,9.61,59.52,0,Healthy
BANK_081,"Sanchez, Wheeler and Harvey Rural Bank",Eastern,Small,2022,Q2,6,2022-Q2,16.78,21.44,20.8,12.8,12.71,45.15,0,Healthy
BANK_081,"Sanchez, Wheeler and Harvey Rural Bank",Eastern,Small,2022,Q3,7,2022-Q3,15.92,22.18,20.75,12.69,15.33,90.96,0,Healthy
BANK_081,"Sanchez, Wheeler and Harvey Rural Bank",Eastern,Small,2022,Q4,8,2022-Q4,16.65,20.92,20.64,13.09,8.14,94.62,0,Healthy
BANK_081,"Sanchez, Wheeler and Harvey Rural Bank",Eastern,Small,2023,Q1,9,2023-Q1,17.0,20.92,20.5,12.99,14.44,53.44,0,Healthy
BANK_081,"Sanchez, Wheeler and Harvey Rural Bank",Eastern,Small,2023,Q2,10,2023-Q2,18.52,22.38,20.5,13.12,12.93,76.77,0,Healthy
BANK_081,"Sanchez, Wheeler and Harvey Rural Bank",Eastern,Small,2023,Q3,11,2023-Q3,16.77,21.49,20.38,13.74,24.31,62.93,0,Healthy
BANK_081,"Sanchez, Wheeler and Harvey Rural Bank",Eastern,Small,2023,Q4,12,2023-Q4,16.56,22.34,20.27,13.79,28.93,60.27,0,Healthy
BANK_082,Sandoval-Cunningham Rural Bank,Western,Large,2021,Q1,1,2021-Q1,271.69,6.19,8.67,15.42,37.91,83.85,1,High-Risk
BANK_082,Sandoval-Cunningham Rural Bank,Western,Large,2021,Q2,2,2021-Q2,289.45,6.37,8.67,15.74,43.97,42.18,1,High-Risk
BANK_082,Sandoval-Cunningham Rural Bank,Western,Large,2021,Q3,3,2021-Q3,282.99,6.32,8.67,15.96,27.14,45.47,1,High-Risk
BANK_082,Sandoval-Cunningham Rural Bank,Western,Large,2021,Q4,4,2021-Q4,277.71,6.42,8.58,15.68,43.52,71.3,1,High-Risk
BANK_082,Sandoval-Cunningham Rural Bank,Western,Large,2022,Q1,5,2022-Q1,282.65,6.33,8.7,15.53,45.79,40.69,1,High-Risk
BANK_082,Sandoval-Cunningham Rural Bank,Western,Large,2022,Q2,6,2022-Q2,328.09,6.35,8.65,14.86,57.46,69.67,1,High-Risk
BANK_082,Sandoval-Cunningham Rural Bank,Western,Large,2022,Q3,7,2022-Q3,297.83,6.41,8.66,15.41,65.84,41.76,1,High-Risk
BANK_082,Sandoval-Cunningham Rural Bank,Western,Large,2022,Q4,8,2022-Q4,264.03,6.13,8.56,16.29,49.86,93.33,1,High-Risk
BANK_082,Sandoval-Cunningham Rural Bank,Western,Large,2023,Q1,9,2023-Q1,276.99,6.24,8.61,16.19,15.07,84.57,1,High-Risk
BANK_082,Sandoval-Cunningham Rural Bank,Western,Large,2023,Q2,10,2023-Q2,311.32,6.61,8.65,14.91,36.12,93.99,1,High-Risk
BANK_082,Sandoval-Cunningham Rural Bank,Western,Large,2023,Q3,11,2023-Q3,309.83,6.68,8.75,15.43,13.31,86.47,1,High-Risk
BANK_082,Sandoval-Cunningham Rural Bank,Western,Large,2023,Q4,12,2023-Q4,314.31,6.59,8.72,15.85,19.18,70.13,1,High-Risk
BANK_083,Donovan-Harris Rural Bank,Central,Medium,2021,Q1,1,2021-Q1,89.82,32.66,29.06,5.92,17.71,89.78,0,Healthy
BANK_083,Donovan-Harris Rural Bank,Central,Medium,2021,Q2,2,2021-Q2,103.41,33.43,29.08,5.9,11.6,79.39,0,Healthy
BANK_083,Donovan-Harris Rural Bank,Central,Medium,2021,Q3,3,2021-Q3,106.06,34.23,29.57,5.88,13.24,44.93,0,Healthy
BANK_083,Donovan-Harris Rural Bank,Central,Medium,2021,Q4,4,2021-Q4,113.2,33.64,29.7,6.2,12.61,55.22,0,Healthy
BANK_083,Donovan-Harris Rural Bank,Central,Medium,2022,Q1,5,2022-Q1,116.08,32.03,29.82,6.06,15.59,45.52,0,Healthy
BANK_083,Donovan-Harris Rural Bank,Central,Medium,2022,Q2,6,2022-Q2,136.43,33.7,29.88,5.71,14.56,60.24,0,Healthy
BANK_083,Donovan-Harris Rural Bank,Central,Medium,2022,Q3,7,2022-Q3,143.48,32.13,30.24,5.75,17.26,41.63,0,Healthy
BANK_083,Donovan-Harris Rural Bank,Central,Medium,2022,Q4,8,2022-Q4,146.36,31.75,30.18,5.97,7.83,60.71,0,Healthy
BANK_083,Donovan-Harris Rural Bank,Central,Medium,2023,Q1,9,2023-Q1,169.88,33.02,30.01,5.77,16.85,69.47,0,Healthy
BANK_083,Donovan-Harris Rural Bank,Central,Medium,2023,Q2,10,2023-Q2,162.24,34.57,29.65,5.85,5.99,64.42,0,Healthy
BANK_083,Donovan-Harris Rural Bank,Central,Medium,2023,Q3,11,2023-Q3,165.35,34.18,29.61,6.12,8.62,75.25,0,Healthy
BANK_083,Donovan-Harris Rural Bank,Central,Medium,2023,Q4,12,2023-Q4,170.2,34.55,29.76,6.09,15.64,87.16,0,Healthy
BANK_084,"Edwards, Baker and Anderson Rural Bank",Eastern,Large,2021,Q1,1,2021-Q1,318.61,31.6,15.45,14.0,34.76,83.45,0,Healthy
BANK_084,"Edwards, Baker and Anderson Rural Bank",Eastern,Large,2021,Q2,2,2021-Q2,324.2,31.4,15.55,14.04,8.95,48.34,0,Healthy
BANK_084,"Edwards, Baker and Anderson Rural Bank",Eastern,Large,2021,Q3,3,2021-Q3,323.48,30.51,15.69,14.37,34.5,60.37,0,Healthy
BANK_084,"Edwards, Baker and Anderson Rural Bank",Eastern,Large,2021,Q4,4,2021-Q4,291.51,30.15,15.74,13.78,15.39,76.38,0,Healthy
BANK_084,"Edwards, Baker and Anderson Rural Bank",Eastern,Large,2022,Q1,5,2022-Q1,289.02,31.49,15.64,13.99,14.7,43.65,0,Healthy
BANK_084,"Edwards, Baker and Anderson Rural Bank",Eastern,Large,2022,Q2,6,2022-Q2,293.25,30.05,15.65,14.1,11.4,93.15,0,Healthy
BANK_084,"Edwards, Baker and Anderson Rural Bank",Eastern,Large,2022,Q3,7,2022-Q3,320.95,30.66,15.82,14.13,11.53,52.12,0,Healthy
BANK_084,"Edwards, Baker and Anderson Rural Bank",Eastern,Large,2022,Q4,8,2022-Q4,280.1,31.04,16.01,14.76,21.94,63.75,0,Healthy
BANK_084,"Edwards, Baker and Anderson Rural Bank",Eastern,Large,2023,Q1,9,2023-Q1,271.33,31.16,16.08,14.58,15.37,77.95,0,Healthy
BANK_084,"Edwards, Baker and Anderson Rural Bank",Eastern,Large,2023,Q2,10,2023-Q2,286.53,30.62,16.03,14.03,29.3,40.24,0,Healthy
BANK_084,"Edwards, Baker and Anderson Rural Bank",Eastern,Large,2023,Q3,11,2023-Q3,306.7,29.28,16.24,14.33,10.08,53.12,0,Healthy
BANK_084,"Edwards, Baker and Anderson Rural Bank",Eastern,Large,2023,Q4,12,2023-Q4,290.39,29.21,16.12,14.49,13.56,41.33,0,Healthy
BANK_085,"Evans, Stewart and Walton Rural Bank",Western,Small,2021,Q1,1,2021-Q1,19.45,24.6,13.43,14.59,8.21,76.3,0,Healthy
BANK_085,"Evans, Stewart and Walton Rural Bank",Western,Small,2021,Q2,2,2021-Q2,20.88,23.72,13.14,14.33,13.68,44.66,0,Healthy
BANK_085,"Evans, Stewart and Walton Rural Bank",Western,Small,2021,Q3,3,2021-Q3,20.04,23.28,13.07,14.6,32.86,90.4,0,Healthy
BANK_085,"Evans, Stewart and Walton Rural Bank",Western,Small,2021,Q4,4,2021-Q4,19.28,22.96,12.99,14.84,43.48,82.54,0,Healthy
BANK_085,"Evans, Stewart and Walton Rural Bank",Western,Small,2022,Q1,5,2022-Q1,19.94,24.51,12.92,14.86,32.39,53.93,0,Healthy
BANK_085,"Evans, Stewart and Walton Rural Bank",Western,Small,2022,Q2,6,2022-Q2,22.02,26.09,13.04,14.56,23.58,92.55,0,Healthy
BANK_085,"Evans, Stewart and Walton Rural Bank",Western,Small,2022,Q3,7,2022-Q3,21.5,26.25,12.91,14.69,24.11,56.75,0,Healthy
BANK_085,"Evans, Stewart and Walton Rural Bank",Western,Small,2022,Q4,8,2022-Q4,21.3,26.87,12.87,15.42,39.21,57.46,1,High-Risk
BANK_085,"Evans, Stewart and Walton Rural Bank",Western,Small,2023,Q1,9,2023-Q1,19.18,27.22,12.83,15.71,18.06,90.18,1,High-Risk
BANK_085,"Evans, Stewart and Walton Rural Bank",Western,Small,2023,Q2,10,2023-Q2,22.6,27.35,12.83,15.2,37.88,73.3,1,High-Risk
BANK_085,"Evans, Stewart and Walton Rural Bank",Western,Small,2023,Q3,11,2023-Q3,21.85,27.32,12.7,15.56,35.07,53.68,1,High-Risk
BANK_085,"Evans, Stewart and Walton Rural Bank",Western,Small,2023,Q4,12,2023-Q4,22.52,27.75,12.69,16.18,25.58,62.2,1,High-Risk
BANK_086,Smith PLC Rural Bank,Greater Accra,Small,2021,Q1,1,2021-Q1,11.2,30.94,29.09,3.82,3.78,71.14,0,Healthy
BANK_086,Smith PLC Rural Bank,Greater Accra,Small,2021,Q2,2,2021-Q2,11.3,29.74,29.49,3.7,17.86,58.26,0,Healthy
BANK_086,Smith PLC Rural Bank,Greater Accra,Small,2021,Q3,3,2021-Q3,11.67,30.41,29.6,3.74,16.85,41.78,0,Healthy
BANK_086,Smith PLC Rural Bank,Greater Accra,Small,2021,Q4,4,2021-Q4,10.98,29.46,29.95,3.85,8.7,79.54,0,Healthy
BANK_086,Smith PLC Rural Bank,Greater Accra,Small,2022,Q1,5,2022-Q1,11.15,28.81,29.82,3.79,10.34,45.46,0,Healthy
BANK_086,Smith PLC Rural Bank,Greater Accra,Small,2022,Q2,6,2022-Q2,10.33,29.44,30.08,3.76,6.07,84.36,0,Healthy
BANK_086,Smith PLC Rural Bank,Greater Accra,Small,2022,Q3,7,2022-Q3,9.7,29.14,29.55,3.79,16.61,74.34,0,Healthy
BANK_086,Smith PLC Rural Bank,Greater Accra,Small,2022,Q4,8,2022-Q4,8.68,28.98,29.27,3.99,8.81,75.09,0,Healthy
BANK_086,Smith PLC Rural Bank,Greater Accra,Small,2023,Q1,9,2023-Q1,9.76,29.51,28.88,3.99,8.3,59.17,0,Healthy
BANK_086,Smith PLC Rural Bank,Greater Accra,Small,2023,Q2,10,2023-Q2,9.98,27.85,28.82,4.1,10.74,49.27,0,Healthy
BANK_086,Smith PLC Rural Bank,Greater Accra,Small,2023,Q3,11,2023-Q3,9.73,28.53,28.75,3.99,17.62,61.17,0,Healthy
BANK_086,Smith PLC Rural Bank,Greater Accra,Small,2023,Q4,12,2023-Q4,10.23,28.19,28.77,3.97,7.23,71.5,0,Healthy
BANK_087,"Ferrell, Jones and Lewis Rural Bank",Greater Accra,Medium,2021,Q1,1,2021-Q1,180.02,42.42,13.78,1.18,41.3,40.99,0,Healthy
BANK_087,"Ferrell, Jones and Lewis Rural Bank",Greater Accra,Medium,2021,Q2,2,2021-Q2,185.29,42.55,13.84,1.17,38.98,65.63,0,Healthy
BANK_087,"Ferrell, Jones and Lewis Rural Bank",Greater Accra,Medium,2021,Q3,3,2021-Q3,179.82,41.61,13.75,1.21,20.29,89.14,0,Healthy
BANK_087,"Ferrell, Jones and Lewis Rural Bank",Greater Accra,Medium,2021,Q4,4,2021-Q4,186.39,41.93,13.96,1.23,42.2,86.91,0,Healthy
BANK_087,"Ferrell, Jones and Lewis Rural Bank",Greater Accra,Medium,2022,Q1,5,2022-Q1,183.99,41.53,14.1,1.23,11.82,76.97,0,Healthy
BANK_087,"Ferrell, Jones and Lewis Rural Bank",Greater Accra,Medium,2022,Q2,6,2022-Q2,191.44,43.37,13.8,1.21,38.76,73.69,0,Healthy
BANK_087,"Ferrell, Jones and Lewis Rural Bank",Greater Accra,Medium,2022,Q3,7,2022-Q3,186.42,43.21,13.7,1.21,14.69,74.7,0,Healthy
BANK_087,"Ferrell, Jones and Lewis Rural Bank",Greater Accra,Medium,2022,Q4,8,2022-Q4,182.17,41.55,13.82,1.26,8.79,43.84,0,Healthy
BANK_087,"Ferrell, Jones and Lewis Rural Bank",Greater Accra,Medium,2023,Q1,9,2023-Q1,190.47,40.72,13.74,1.31,21.55,75.83,0,Healthy
BANK_087,"Ferrell, Jones and Lewis Rural Bank",Greater Accra,Medium,2023,Q2,10,2023-Q2,187.34,41.57,13.8,1.3,9.32,55.9,0,Healthy
BANK_087,"Ferrell, Jones and Lewis Rural Bank",Greater Accra,Medium,2023,Q3,11,2023-Q3,188.74,43.18,13.96,1.29,36.51,80.64,0,Healthy
BANK_087,"Ferrell, Jones and Lewis Rural Bank",Greater Accra,Medium,2023,Q4,12,2023-Q4,182.08,41.42,13.97,1.29,17.65,94.02,0,Healthy
BANK_088,Anderson-Bailey Rural Bank,Greater Accra,Small,2021,Q1,1,2021-Q1,18.11,38.23,19.28,7.37,30.93,64.78,0,Healthy
BANK_088,Anderson-Bailey Rural Bank,Greater Accra,Small,2021,Q2,2,2021-Q2,17.1,38.21,19.07,7.61,16.52,88.24,0,Healthy
BANK_088,Anderson-Bailey Rural Bank,Greater Accra,Small,2021,Q3,3,2021-Q3,18.04,37.93,18.98,7.88,20.25,60.53,0,Healthy
BANK_088,Anderson-Bailey Rural Bank,Greater Accra,Small,2021,Q4,4,2021-Q4,16.86,39.82,18.85,8.02,14.6,48.48,0,Healthy
BANK_088,Anderson-Bailey Rural Bank,Greater Accra,Small,2022,Q1,5,2022-Q1,17.3,38.61,18.85,8.09,19.39,76.34,0,Healthy
BANK_088,Anderson-Bailey Rural Bank,Greater Accra,Small,2022,Q2,6,2022-Q2,16.92,34.98,18.43,8.12,23.82,81.23,0,Healthy
BANK_088,Anderson-Bailey Rural Bank,Greater Accra,Small,2022,Q3,7,2022-Q3,18.37,35.58,18.4,7.91,21.43,49.6,0,Healthy
BANK_088,Anderson-Bailey Rural Bank,Greater Accra,Small,2022,Q4,8,2022-Q4,16.13,32.86,18.35,8.23,15.74,72.22,0,Healthy
BANK_088,Anderson-Bailey Rural Bank,Greater Accra,Small,2023,Q1,9,2023-Q1,15.94,31.47,18.02,8.33,22.12,49.17,0,Healthy
BANK_088,Anderson-Bailey Rural Bank,Greater Accra,Small,2023,Q2,10,2023-Q2,15.85,31.88,18.19,8.86,13.58,49.21,0,Healthy
BANK_088,Anderson-Bailey Rural Bank,Greater Accra,Small,2023,Q3,11,2023-Q3,15.15,33.94,18.33,8.64,8.26,69.05,0,Healthy
BANK_088,Anderson-Bailey Rural Bank,Greater Accra,Small,2023,Q4,12,2023-Q4,15.14,34.42,18.62,8.29,26.36,91.51,0,Healthy
BANK_089,Suarez LLC Rural Bank,Upper West,Small,2021,Q1,1,2021-Q1,20.74,33.98,18.42,10.07,25.55,52.39,0,Healthy
BANK_089,Suarez LLC Rural Bank,Upper West,Small,2021,Q2,2,2021-Q2,22.14,34.73,18.74,10.41,27.78,73.01,0,Healthy
BANK_089,Suarez LLC Rural Bank,Upper West,Small,2021,Q3,3,2021-Q3,19.6,32.09,19.09,11.13,27.92,79.27,0,Healthy
BANK_089,Suarez LLC Rural Bank,Upper West,Small,2021,Q4,4,2021-Q4,19.65,32.08,19.05,10.96,30.29,54.94,0,Healthy
BANK_089,Suarez LLC Rural Bank,Upper West,Small,2022,Q1,5,2022-Q1,19.05,31.54,19.01,10.92,15.5,45.08,0,Healthy
BANK_089,Suarez LLC Rural Bank,Upper West,Small,2022,Q2,6,2022-Q2,20.71,32.56,18.89,11.41,13.61,77.63,0,Healthy
BANK_089,Suarez LLC Rural Bank,Upper West,Small,2022,Q3,7,2022-Q3,23.19,35.15,18.79,11.48,9.73,72.88,0,Healthy
BANK_089,Suarez LLC Rural Bank,Upper West,Small,2022,Q4,8,2022-Q4,20.0,34.09,18.6,12.21,13.2,73.24,0,Healthy
BANK_089,Suarez LLC Rural Bank,Upper West,Small,2023,Q1,9,2023-Q1,19.75,33.44,18.71,12.54,9.53,77.61,0,Healthy
BANK_089,Suarez LLC Rural Bank,Upper West,Small,2023,Q2,10,2023-Q2,20.12,34.15,18.53,12.43,6.98,75.08,0,Healthy
BANK_089,Suarez LLC Rural Bank,Upper West,Small,2023,Q3,11,2023-Q3,21.23,34.39,18.55,12.23,22.75,58.73,0,Healthy
BANK_089,Suarez LLC Rural Bank,Upper West,Small,2023,Q4,12,2023-Q4,22.05,33.57,19.01,12.2,11.64,55.3,0,Healthy
BANK_090,Moore-Bass Rural Bank,Western,Medium,2021,Q1,1,2021-Q1,148.55,21.88,27.7,1.56,5.9,93.52,0,Healthy
BANK_090,Moore-Bass Rural Bank,Western,Medium,2021,Q2,2,2021-Q2,159.5,22.52,27.39,1.53,18.09,51.2,0,Healthy
BANK_090,Moore-Bass Rural Bank,Western,Medium,2021,Q3,3,2021-Q3,159.74,23.88,27.21,1.56,20.1,75.64,0,Healthy
BANK_090,Moore-Bass Rural Bank,Western,Medium,2021,Q4,4,2021-Q4,158.2,23.78,27.18,1.59,10.83,92.18,0,Healthy
BANK_090,Moore-Bass Rural Bank,Western,Medium,2022,Q1,5,2022-Q1,161.78,24.01,26.61,1.59,19.62,68.65,0,Healthy
BANK_090,Moore-Bass Rural Bank,Western,Medium,2022,Q2,6,2022-Q2,168.48,23.93,26.8,1.58,19.58,93.53,0,Healthy
BANK_090,Moore-Bass Rural Bank,Western,Medium,2022,Q3,7,2022-Q3,173.83,23.39,26.45,1.6,8.09,63.64,0,Healthy
BANK_090,Moore-Bass Rural Bank,Western,Medium,2022,Q4,8,2022-Q4,164.56,22.78,25.94,1.66,12.48,85.38,0,Healthy
BANK_090,Moore-Bass Rural Bank,Western,Medium,2023,Q1,9,2023-Q1,165.61,23.31,26.14,1.69,9.92,81.2,0,Healthy
BANK_090,Moore-Bass Rural Bank,Western,Medium,2023,Q2,10,2023-Q2,187.34,23.34,26.37,1.58,19.11,50.21,0,Healthy
BANK_090,Moore-Bass Rural Bank,Western,Medium,2023,Q3,11,2023-Q3,184.73,21.92,26.28,1.61,21.36,62.41,0,Healthy
BANK_090,Moore-Bass Rural Bank,Western,Medium,2023,Q4,12,2023-Q4,159.54,22.13,26.34,1.65,10.31,78.53,0,Healthy
BANK_091,"Turner, Riggs and Roman Rural Bank",Greater Accra,Small,2021,Q1,1,2021-Q1,11.39,23.08,26.83,8.67,17.79,75.98,0,Healthy
BANK_091,"Turner, Riggs and Roman Rural Bank",Greater Accra,Small,2021,Q2,2,2021-Q2,10.49,22.56,27.18,8.48,13.23,76.72,0,Healthy
BANK_091,"Turner, Riggs and Roman Rural Bank",Greater Accra,Small,2021,Q3,3,2021-Q3,10.55,21.79,27.24,8.55,8.77,67.67,0,Healthy
BANK_091,"Turner, Riggs and Roman Rural Bank",Greater Accra,Small,2021,Q4,4,2021-Q4,9.25,21.93,27.33,8.79,3.77,58.05,0,Healthy
BANK_091,"Turner, Riggs and Roman Rural Bank",Greater Accra,Small,2022,Q1,5,2022-Q1,9.66,21.46,27.14,8.85,19.61,72.92,0,Healthy
BANK_091,"Turner, Riggs and Roman Rural Bank",Greater Accra,Small,2022,Q2,6,2022-Q2,9.8,22.05,27.21,8.68,11.84,46.95,0,Healthy
BANK_091,"Turner, Riggs and Roman Rural Bank",Greater Accra,Small,2022,Q3,7,2022-Q3,9.56,22.37,27.06,9.03,7.81,86.58,0,Healthy
BANK_091,"Turner, Riggs and Roman Rural Bank",Greater Accra,Small,2022,Q4,8,2022-Q4,8.4,22.43,27.22,9.34,17.56,46.22,0,Healthy
BANK_091,"Turner, Riggs and Roman Rural Bank",Greater Accra,Small,2023,Q1,9,2023-Q1,8.72,21.69,27.21,9.7,19.34,82.28,0,Healthy
BANK_091,"Turner, Riggs and Roman Rural Bank",Greater Accra,Small,2023,Q2,10,2023-Q2,9.13,21.96,26.8,9.98,8.16,57.78,0,Healthy
BANK_091,"Turner, Riggs and Roman Rural Bank",Greater Accra,Small,2023,Q3,11,2023-Q3,9.8,22.85,26.92,9.59,20.05,57.68,0,Healthy
BANK_091,"Turner, Riggs and Roman Rural Bank",Greater Accra,Small,2023,Q4,12,2023-Q4,10.49,23.75,27.17,9.38,5.45,86.37,0,Healthy
BANK_092,"Smith, Montoya and Evans Rural Bank",Ashanti,Small,2021,Q1,1,2021-Q1,43.43,14.05,26.26,10.23,17.0,83.46,1,High-Risk
BANK_092,"Smith, Montoya and Evans Rural Bank",Ashanti,Small,2021,Q2,2,2021-Q2,42.93,13.83,26.4,10.51,6.76,68.67,1,High-Risk
BANK_092,"Smith, Montoya and Evans Rural Bank",Ashanti,Small,2021,Q3,3,2021-Q3,43.75,13.44,26.16,10.6,7.21,69.26,1,High-Risk
BANK_092,"Smith, Montoya and Evans Rural Bank",Ashanti,Small,2021,Q4,4,2021-Q4,40.37,13.96,26.28,10.77,21.63,71.87,1,High-Risk
BANK_092,"Smith, Montoya and Evans Rural Bank",Ashanti,Small,2022,Q1,5,2022-Q1,39.0,13.74,26.18,10.46,14.37,56.22,1,High-Risk
BANK_092,"Smith, Montoya and Evans Rural Bank",Ashanti,Small,2022,Q2,6,2022-Q2,40.16,13.08,25.58,10.1,17.92,47.66,1,High-Risk
BANK_092,"Smith, Montoya and Evans Rural Bank",Ashanti,Small,2022,Q3,7,2022-Q3,44.04,13.02,25.5,10.25,17.11,62.46,1,High-Risk
BANK_092,"Smith, Montoya and Evans Rural Bank",Ashanti,Small,2022,Q4,8,2022-Q4,41.81,12.95,25.64,10.84,8.14,57.68,1,High-Risk
BANK_092,"Smith, Montoya and Evans Rural Bank",Ashanti,Small,2023,Q1,9,2023-Q1,42.41,12.54,25.4,10.7,20.07,81.67,1,High-Risk
BANK_092,"Smith, Montoya and Evans Rural Bank",Ashanti,Small,2023,Q2,10,2023-Q2,47.38,12.93,25.17,10.71,6.88,62.94,1,High-Risk
